lat,lon,suburb,published_suburb
-27.3673,-55.8936,Centro de Integración Territorial Centro,Centro de Integración Territorial Centro
-34.6129,-58.4067,Balvanera,Balvanera
-34.5783,-58.4336,Palermo,Palermo
-34.6113,-58.3888,Monserrat,Monserrat
-34.9155,-57.9729,La Plata,La Plata
-34.9251,-57.9564,La Plata,La Plata
-34.6156,-58.3628,Puerto Madero,Puerto Madero
-34.6057,-58.4053,Balvanera,Balvanera
-34.5873,-58.4525,Chacarita,Chacarita
-34.6026,-58.4962,Villa del Parque,Villa del Parque
-34.6226,-58.5139,Monte Castro,Monte Castro
-34.607,-58.46,Caballito,Caballito
-34.5862,-58.4319,Palermo,Palermo
-34.5886,-58.4216,Palermo,Palermo
-34.607,-58.46,Caballito,Caballito
-34.6412,-58.3741,Barracas,Barracas
-34.5723,-58.4827,Villa Urquiza,Villa Urquiza
-34.5973,-58.4455,Villa Crespo,Villa Crespo
-34.9194,-57.9504,La Plata,La Plata
-34.5716,-58.4534,Colegiales,Colegiales
-34.6064,-58.4039,Balvanera,Balvanera
-34.6414,-58.4848,Parque Avellaneda,Parque Avellaneda
-34.58,-58.43,Palermo,Palermo
-34.6135,-58.3623,Puerto Madero,Puerto Madero
-34.5771,-58.4868,Villa Urquiza,Villa Urquiza
-34.6128,-58.3623,Puerto Madero,Puerto Madero
-34.5897,-58.3922,Recoleta,Recoleta
-34.5534,-58.4644,Núñez,Núñez
-34.5864,-58.4438,Chacarita,Chacarita
-34.573,-58.4228,Palermo,Palermo
-34.572,-58.4852,Villa Urquiza,Villa Urquiza
-34.5957,-58.4436,Villa Crespo,Villa Crespo
-34.6197,-58.503,Monte Castro,Monte Castro
-34.6266,-58.4349,Caballito,Caballito
-34.588,-58.4147,Palermo,Palermo
-34.8737,-58.0591,City Bell,City Bell
-34.5534,-58.4663,Núñez,Núñez
-34.5902,-58.3958,Recoleta,Recoleta
-34.6315,-58.4821,Floresta,Floresta
-34.6289,-58.3758,Barracas,Barracas
-34.5532,-58.4523,Belgrano,Belgrano
-34.6282,-58.4844,Floresta,Floresta
-34.5781,-58.435,Palermo,Palermo
-34.585,-58.4653,Villa Ortúzar,Villa Ortúzar
-34.5938,-58.4287,Palermo,Palermo
-34.6051,-58.4429,Villa Crespo,Villa Crespo
-34.6053,-58.4246,Almagro,Almagro
-34.5776,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.6272,-58.4085,San Cristóbal,San Cristóbal
-34.5589,-58.4613,Belgrano,Belgrano
-34.5977,-58.4194,Palermo,Palermo
-34.5886,-58.4855,Agronomía,Agronomía
-34.5853,-58.4443,Chacarita,Chacarita
-34.6037,-58.4363,Villa Crespo,Villa Crespo
-34.6032,-58.3635,Puerto Madero,Puerto Madero
-34.6272,-58.4296,Caballito,Caballito
-34.5963,-58.4424,Villa Crespo,Villa Crespo
-34.6169,-58.4215,Almagro,Almagro
-34.5918,-58.5054,Villa Pueyrredón,Villa Pueyrredón
-34.6045,-58.4317,Almagro,Almagro
-34.6189,-58.4392,Caballito,Caballito
-34.5826,-58.4675,Villa Ortúzar,Villa Ortúzar
-34.59,-58.4224,Palermo,Palermo
-34.615,-58.3634,Puerto Madero,Puerto Madero
-34.5956,-58.4089,Recoleta,Recoleta
-34.5541,-58.4843,Saavedra,Saavedra
-34.6104,-58.4146,Almagro,Almagro
-34.628,-58.4352,Caballito,Caballito
-34.5958,-58.4082,Recoleta,Recoleta
-34.6362,-58.3905,Parque Patricios,Parque Patricios
-34.5655,-58.4409,Palermo,Palermo
-34.5676,-58.4605,Belgrano,Belgrano
-34.5808,-58.5054,Villa Pueyrredón,Villa Pueyrredón
-34.6523,-58.5017,Mataderos,Mataderos
-34.6092,-58.4431,Caballito,Caballito
-34.6122,-58.4038,Balvanera,Balvanera
-34.5992,-58.3878,Recoleta,Recoleta
-34.5553,-58.4644,Núñez,Núñez
-34.5606,-58.464,Belgrano,Belgrano
-34.6472,-58.4982,Mataderos,Mataderos
-34.5883,-58.4131,Palermo,Palermo
-34.9218,-57.9443,La Plata,La Plata
-34.6471,-58.5188,Liniers,Liniers
-34.9204,-57.9618,La Plata,La Plata
-34.6327,-58.3819,Barracas,Barracas
-34.6182,-58.3941,Balvanera,Balvanera
-34.6177,-58.4479,Caballito,Caballito
-34.6416,-58.5107,Liniers,Liniers
-34.5602,-58.4716,Coghlan,Coghlan
-34.5902,-58.4466,Chacarita,Chacarita
-34.5939,-58.4662,La Paternal,La Paternal
-34.616,-58.4392,Caballito,Caballito
-34.5973,-58.4241,Palermo,Palermo
-34.6031,-58.4378,Villa Crespo,Villa Crespo
-34.6082,-58.4443,Caballito,Caballito
-34.5628,-58.4821,Villa Urquiza,Villa Urquiza
-34.6156,-58.403,Balvanera,Balvanera
-34.6012,-58.4336,Villa Crespo,Villa Crespo
-34.6098,-58.3956,Balvanera,Balvanera
-34.6274,-58.4105,San Cristóbal,San Cristóbal
-34.6055,-58.4303,Almagro,Almagro
-34.5973,-58.4418,Villa Crespo,Villa Crespo
-34.5947,-58.4443,Villa Crespo,Villa Crespo
-34.6287,-58.367,La Boca,La Boca
-34.6022,-58.4358,Villa Crespo,Villa Crespo
-34.6315,-58.3763,Barracas,Barracas
-34.919,-57.9396,La Plata,La Plata
-34.5942,-58.4412,Villa Crespo,Villa Crespo
-34.5908,-58.4246,Palermo,Palermo
-34.5965,-58.4318,Villa Crespo,Villa Crespo
-34.6136,-58.4941,Villa del Parque,Villa del Parque
-34.5973,-58.4455,Villa Crespo,Villa Crespo
-34.607,-58.3953,Balvanera,Balvanera
-34.5578,-58.4573,Belgrano,Belgrano
-34.601,-58.4109,Balvanera,Balvanera
-34.6303,-58.4118,Boedo,Boedo
-34.5646,-58.453,Belgrano,Belgrano
-34.6292,-58.4554,Flores,Flores
-34.5688,-58.4322,Palermo,Palermo
-34.6486,-58.492,Mataderos,Mataderos
-34.59,-58.3938,Recoleta,Recoleta
-34.648,-58.5006,Mataderos,Mataderos
-34.6059,-58.4535,Caballito,Caballito
-34.5909,-58.5073,Villa Devoto,Villa Devoto
-34.6135,-58.3622,Puerto Madero,Puerto Madero
-34.5843,-58.4181,Palermo,Palermo
-34.5964,-58.4017,Recoleta,Recoleta
-34.5945,-58.4452,Villa Crespo,Villa Crespo
-34.5707,-58.4944,Villa Urquiza,Villa Urquiza
-34.5971,-58.3913,Recoleta,Recoleta
-34.542,-58.464,Núñez,Núñez
-34.6419,-58.3739,Barracas,Barracas
-34.6054,-58.3786,San Nicolás,San Nicolás
-34.6059,-58.4513,Villa Crespo,Villa Crespo
-34.6098,-58.3956,Balvanera,Balvanera
-34.5963,-58.4151,Recoleta,Recoleta
-34.597,-58.4314,Villa Crespo,Villa Crespo
-34.5935,-58.4421,Villa Crespo,Villa Crespo
-34.5973,-58.4241,Palermo,Palermo
-34.5762,-58.4721,Villa Ortúzar,Villa Ortúzar
-34.5669,-58.4522,Colegiales,Colegiales
-34.6015,-58.415,Almagro,Almagro
-34.5779,-58.4351,Palermo,Palermo
-34.6033,-58.4183,Almagro,Almagro
-34.6196,-58.4011,San Cristóbal,San Cristóbal
-34.6602,-58.452,Villa Soldati,Villa Soldati
-34.6319,-58.5024,Villa Luro,Villa Luro
-34.5986,-58.439,Villa Crespo,Villa Crespo
-34.561,-58.4606,Belgrano,Belgrano
-34.5822,-58.4271,Palermo,Palermo
-34.611,-58.3633,Puerto Madero,Puerto Madero
-34.5887,-58.3996,Recoleta,Recoleta
-34.6234,-58.4588,Flores,Flores
-34.5824,-58.4228,Palermo,Palermo
-34.6037,-58.4421,Villa Crespo,Villa Crespo
-34.6302,-58.473,Flores,Flores
-34.6119,-58.4338,Caballito,Caballito
-34.5795,-58.4824,Villa Urquiza,Villa Urquiza
-34.5969,-58.4157,Palermo,Palermo
-34.6345,-58.4792,Floresta,Floresta
-34.6029,-58.4313,Almagro,Almagro
-34.9042,-57.9595,La Plata,La Plata
-34.6318,-58.4364,Parque Chacabuco,Parque Chacabuco
-34.6096,-58.4443,Caballito,Caballito
-34.6124,-58.4016,Balvanera,Balvanera
-34.5558,-58.4578,Belgrano,Belgrano
-34.6234,-58.3754,San Telmo,San Telmo
-34.5602,-58.4459,Belgrano,Belgrano
-34.5633,-58.4395,Palermo,Palermo
-34.6065,-58.4307,Caballito,Caballito
-34.6246,-58.4361,Caballito,Caballito
-34.589,-58.4205,Palermo,Palermo
-34.6276,-58.4292,Parque Chacabuco,Parque Chacabuco
-34.57,-58.504,Villa Urquiza,Villa Urquiza
-34.5692,-58.4605,Belgrano,Belgrano
-34.5802,-58.4755,Parque Chas,Parque Chas
-34.5793,-58.4366,Palermo,Palermo
-34.5828,-58.4348,Palermo,Palermo
-34.5983,-58.4282,Villa Crespo,Villa Crespo
-34.5741,-58.4487,Colegiales,Colegiales
-34.6116,-58.4421,Caballito,Caballito
-34.9214,-57.9649,La Plata,La Plata
-34.5651,-58.4675,Belgrano,Belgrano
-34.5975,-58.4452,Villa Crespo,Villa Crespo
-34.5533,-58.4488,Belgrano,Belgrano
-34.6593,-58.4833,Mataderos,Mataderos
-34.561,-58.4758,Coghlan,Coghlan
-34.5812,-58.4312,Palermo,Palermo
-34.566,-58.4658,Belgrano,Belgrano
-34.6071,-58.4672,Villa General Mitre,Villa General Mitre
-34.5779,-58.4848,Villa Urquiza,Villa Urquiza
-34.5787,-58.4574,Chacarita,Chacarita
-34.5896,-58.5003,Villa Pueyrredón,Villa Pueyrredón
-34.5903,-58.449,Chacarita,Chacarita
-34.6428,-58.4384,Parque Chacabuco,Parque Chacabuco
-34.6,-58.4425,Villa Crespo,Villa Crespo
-34.6112,-58.4233,Almagro,Almagro
-34.6184,-58.5005,Monte Castro,Monte Castro
-34.5977,-58.4134,Recoleta,Recoleta
-34.5517,-58.4681,Núñez,Núñez
-34.5994,-58.4159,Almagro,Almagro
-34.5922,-58.4179,Palermo,Palermo
-34.6054,-58.3878,San Nicolás,San Nicolás
-34.6027,-58.4338,Villa Crespo,Villa Crespo
-34.5663,-58.4703,Belgrano,Belgrano
-34.6149,-58.3621,Puerto Madero,Puerto Madero
-34.6095,-58.423,Almagro,Almagro
-34.6079,-58.4294,Almagro,Almagro
-34.5484,-58.4714,Saavedra,Saavedra
-34.5958,-58.425,Palermo,Palermo
-34.5947,-58.4443,Villa Crespo,Villa Crespo
-34.5885,-58.3878,Recoleta,Recoleta
-34.6286,-58.4526,Flores,Flores
-34.6416,-58.4668,Flores,Flores
-34.9242,-57.9454,La Plata,La Plata
-34.5914,-58.4246,Palermo,Palermo
-34.6147,-58.3618,Puerto Madero,Puerto Madero
-34.6084,-58.4396,Caballito,Caballito
-34.5737,-58.4799,Villa Urquiza,Villa Urquiza
-34.6306,-58.4789,Floresta,Floresta
-34.6177,-58.5026,Monte Castro,Monte Castro
-34.5537,-58.4771,Saavedra,Saavedra
-34.5952,-58.4967,Agronomía,Agronomía
-34.6086,-58.4032,Balvanera,Balvanera
-34.6007,-58.4187,Almagro,Almagro
-34.5843,-58.4181,Palermo,Palermo
-34.5934,-58.4422,Villa Crespo,Villa Crespo
-34.6172,-58.373,San Telmo,San Telmo
-34.5701,-58.4598,Belgrano,Belgrano
-34.6383,-58.4337,Parque Chacabuco,Parque Chacabuco
-34.6156,-58.4226,Almagro,Almagro
-34.5712,-58.4428,Colegiales,Colegiales
-34.6252,-58.3913,Constitución,Constitución
-34.5541,-58.4497,Belgrano,Belgrano
-34.5811,-58.4404,Palermo,Palermo
-34.57,-58.4347,Palermo,Palermo
-34.5788,-58.4284,Palermo,Palermo
-34.6093,-58.5029,Villa Devoto,Villa Devoto
-34.5848,-58.4159,Palermo,Palermo
-34.6239,-58.3786,Constitución,Constitución
-34.5545,-58.4556,Belgrano,Belgrano
-34.5556,-58.4557,Belgrano,Belgrano
-34.6016,-58.4341,Villa Crespo,Villa Crespo
-34.5863,-58.4109,Palermo,Palermo
-34.633,-58.5241,Versalles,Versalles
-34.6033,-58.4555,Villa Crespo,Villa Crespo
-34.5987,-58.4974,Villa del Parque,Villa del Parque
-34.6046,-58.4243,Almagro,Almagro
-34.5746,-58.4899,Villa Urquiza,Villa Urquiza
-34.6079,-58.3922,Balvanera,Balvanera
-34.5759,-58.4212,Palermo,Palermo
-34.5882,-58.3991,Recoleta,Recoleta
-34.5946,-58.4444,Villa Crespo,Villa Crespo
-34.5696,-58.498,Villa Urquiza,Villa Urquiza
-34.6235,-58.49,Floresta,Floresta
-34.5978,-58.4115,Recoleta,Recoleta
-34.564,-58.4843,Villa Urquiza,Villa Urquiza
-34.599,-58.412,Balvanera,Balvanera
-34.5902,-58.4346,Palermo,Palermo
-34.6146,-58.4379,Caballito,Caballito
-34.5926,-58.3803,Retiro,Retiro
-34.5956,-58.4661,La Paternal,La Paternal
-34.5679,-58.4592,Belgrano,Belgrano
-34.5737,-58.5002,Villa Urquiza,Villa Urquiza
-34.6165,-58.4142,Almagro,Almagro
-34.6164,-58.4143,Almagro,Almagro
-34.564,-58.4508,Belgrano,Belgrano
-34.6027,-58.3984,Balvanera,Balvanera
-34.5754,-58.4383,Palermo,Palermo
-34.6001,-58.3726,San Nicolás,San Nicolás
-34.6027,-58.4301,Almagro,Almagro
-34.5822,-58.4485,Chacarita,Chacarita
-34.5806,-58.4707,Villa Ortúzar,Villa Ortúzar
-34.6076,-58.438,Caballito,Caballito
-34.9248,-57.9435,La Plata,La Plata
-34.6114,-58.3724,Monserrat,Monserrat
-34.5431,-58.4626,Núñez,Núñez
-34.5885,-58.4285,Palermo,Palermo
-34.5713,-58.5074,Villa Pueyrredón,Villa Pueyrredón
-34.5893,-58.4126,Palermo,Palermo
-34.5862,-58.4962,Villa Pueyrredón,Villa Pueyrredón
-34.6001,-58.4351,Villa Crespo,Villa Crespo
-34.5477,-58.4721,Saavedra,Saavedra
-34.5863,-58.4438,Chacarita,Chacarita
-34.607,-58.46,Caballito,Caballito
-32.9216,-68.7911,Distrito Luzuriaga,Distrito Luzuriaga
-34.5776,-58.4393,Palermo,Palermo
-34.5934,-58.4017,Recoleta,Recoleta
-34.604,-58.429,Almagro,Almagro
-34.6017,-58.4303,Almagro,Almagro
-34.6264,-58.3628,La Boca,La Boca
-34.5686,-58.4512,Colegiales,Colegiales
-34.629,-58.4114,San Cristóbal,San Cristóbal
-34.6001,-58.4071,Balvanera,Balvanera
-34.6044,-58.4518,Villa Crespo,Villa Crespo
-34.9238,-57.97,La Plata,La Plata
-34.6121,-58.4931,Villa del Parque,Villa del Parque
-34.6251,-58.4156,Boedo,Boedo
-34.5869,-58.4815,Parque Chas,Parque Chas
-34.6025,-58.4181,Almagro,Almagro
-34.6053,-58.4246,Almagro,Almagro
-34.6116,-58.3957,Balvanera,Balvanera
-34.6082,-58.421,Almagro,Almagro
-34.6078,-58.4449,Caballito,Caballito
-34.5949,-58.3919,Recoleta,Recoleta
-34.6114,-58.421,Almagro,Almagro
-34.6296,-58.4793,Floresta,Floresta
-34.6544,-58.5169,Mataderos,Mataderos
-34.599,-58.4333,Villa Crespo,Villa Crespo
-34.6282,-58.4296,Parque Chacabuco,Parque Chacabuco
-34.6381,-58.504,Villa Luro,Villa Luro
-34.6345,-58.3631,La Boca,La Boca
-34.5723,-58.4308,Palermo,Palermo
-34.5632,-58.4936,Villa Urquiza,Villa Urquiza
-34.5935,-58.4142,Palermo,Palermo
-34.5957,-58.3957,Recoleta,Recoleta
-34.5842,-58.4209,Palermo,Palermo
-34.5849,-58.4419,Palermo,Palermo
-34.5958,-58.4408,Villa Crespo,Villa Crespo
-34.6012,-58.4485,Villa Crespo,Villa Crespo
-34.5556,-58.4388,Belgrano,Belgrano
-34.5958,-58.4178,Palermo,Palermo
-34.6099,-58.4172,Almagro,Almagro
-34.6095,-58.5164,Villa Devoto,Villa Devoto
-34.6027,-58.4338,Villa Crespo,Villa Crespo
-34.6087,-58.4229,Almagro,Almagro
-34.5953,-58.3747,Retiro,Retiro
-34.5863,-58.4438,Chacarita,Chacarita
-34.5987,-58.4646,La Paternal,La Paternal
-34.631,-58.4808,Floresta,Floresta
-34.6315,-58.3724,Barracas,Barracas
-34.5588,-58.4608,Belgrano,Belgrano
-34.6014,-58.4301,Almagro,Almagro
-34.5497,-58.4547,Núñez,Núñez
-34.5545,-58.4916,Saavedra,Saavedra
-34.5793,-58.4558,Chacarita,Chacarita
-34.6127,-58.527,Villa Real,Villa Real
-34.604,-58.429,Almagro,Almagro
-34.5532,-58.4524,Belgrano,Belgrano
-34.6122,-58.4039,Balvanera,Balvanera
-34.6052,-58.4935,Villa del Parque,Villa del Parque
-34.5901,-58.4951,Agronomía,Agronomía
-34.5807,-58.4902,Villa Urquiza,Villa Urquiza
-34.6128,-58.4133,Balvanera,Balvanera
-34.574,-58.4318,Palermo,Palermo
-34.6142,-58.3625,Puerto Madero,Puerto Madero
-34.6061,-58.4071,Balvanera,Balvanera
-34.6456,-58.4145,Nueva Pompeya,Nueva Pompeya
-34.6027,-58.4387,Villa Crespo,Villa Crespo
-34.6005,-58.3958,Balvanera,Balvanera
-34.58,-58.4352,Palermo,Palermo
-34.6286,-58.4542,Flores,Flores
-34.5632,-58.4397,Palermo,Palermo
-34.5799,-58.4954,Villa Pueyrredón,Villa Pueyrredón
-34.6021,-58.4317,Almagro,Almagro
-34.596,-58.3918,Recoleta,Recoleta
-34.603,-58.4333,Caballito,Caballito
-34.5935,-58.438,Villa Crespo,Villa Crespo
-34.6499,-58.483,Parque Avellaneda,Parque Avellaneda
-34.595,-58.4961,Agronomía,Agronomía
-34.5842,-58.4721,Villa Ortúzar,Villa Ortúzar
-34.6428,-58.4384,Parque Chacabuco,Parque Chacabuco
-34.5942,-58.4025,Recoleta,Recoleta
-34.565,-58.4399,Palermo,Palermo
-34.5924,-58.443,Villa Crespo,Villa Crespo
-34.5609,-58.4616,Belgrano,Belgrano
-32.9386,-60.6693,Luis Agote,Luis Agote
-34.6008,-58.3903,San Nicolás,San Nicolás
-34.6178,-58.5201,Villa Devoto,Villa Devoto
-34.6304,-58.3569,La Boca,La Boca
-34.6067,-58.4053,Balvanera,Balvanera
-34.5609,-58.4569,Belgrano,Belgrano
-34.5775,-58.4249,Palermo,Palermo
-34.5676,-58.4605,Belgrano,Belgrano
-34.5745,-58.4396,Palermo,Palermo
-34.6023,-58.4301,Almagro,Almagro
-34.6057,-58.3981,Balvanera,Balvanera
-34.6047,-58.4552,Villa Crespo,Villa Crespo
-34.588,-58.4201,Palermo,Palermo
-34.5866,-58.471,Villa Ortúzar,Villa Ortúzar
-34.5937,-58.4101,Recoleta,Recoleta
-34.9182,-57.9182,La Plata,La Plata
-34.5981,-58.4938,Villa del Parque,Villa del Parque
-34.6009,-58.4051,Balvanera,Balvanera
-34.5959,-58.4028,Recoleta,Recoleta
-34.6239,-58.4264,Boedo,Boedo
-34.6042,-58.3662,Puerto Madero,Puerto Madero
-34.5681,-58.4927,Villa Urquiza,Villa Urquiza
-34.6043,-58.4029,Balvanera,Balvanera
-34.5979,-58.3947,Recoleta,Recoleta
-34.5948,-58.4273,Palermo,Palermo
-34.6082,-58.421,Almagro,Almagro
-34.5901,-58.4493,Chacarita,Chacarita
-34.5962,-58.414,Recoleta,Recoleta
-34.6082,-58.421,Almagro,Almagro
-34.5582,-58.4614,Belgrano,Belgrano
-34.5707,-58.4912,Villa Urquiza,Villa Urquiza
-34.6067,-58.4692,Villa General Mitre,Villa General Mitre
-34.5905,-58.4198,Palermo,Palermo
-34.5559,-58.4495,Belgrano,Belgrano
-34.5867,-58.4218,Palermo,Palermo
-34.5969,-58.4118,Recoleta,Recoleta
-34.6059,-58.4513,Villa Crespo,Villa Crespo
-34.59,-58.4238,Palermo,Palermo
-34.5556,-58.4706,Núñez,Núñez
-34.5898,-58.4229,Palermo,Palermo
-34.6123,-58.4332,Caballito,Caballito
-34.5998,-58.3905,San Nicolás,San Nicolás
-34.5494,-58.4576,Núñez,Núñez
-34.5892,-58.424,Palermo,Palermo
-34.5639,-58.4933,Villa Urquiza,Villa Urquiza
-34.8591,-58.0988,Villa Elisa,Villa Elisa
-34.6072,-58.3707,San Nicolás,San Nicolás
-34.615,-58.3626,Puerto Madero,Puerto Madero
-34.5863,-58.4438,Chacarita,Chacarita
-34.9217,-57.9643,La Plata,La Plata
-34.6032,-58.3896,San Nicolás,San Nicolás
-34.5859,-58.4486,Chacarita,Chacarita
-34.5739,-58.4219,Palermo,Palermo
-34.9454,-57.9459,La Plata,La Plata
-34.5562,-58.4816,Saavedra,Saavedra
-34.6341,-58.4278,Parque Chacabuco,Parque Chacabuco
-34.5943,-58.439,Villa Crespo,Villa Crespo
-34.6057,-58.5159,Villa Devoto,Villa Devoto
-34.5758,-58.4225,Palermo,Palermo
-34.5656,-58.453,Belgrano,Belgrano
-34.5693,-58.4976,Villa Urquiza,Villa Urquiza
-34.6287,-58.4545,Flores,Flores
-34.5589,-58.4441,Belgrano,Belgrano
-34.5776,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.6407,-58.439,Parque Chacabuco,Parque Chacabuco
-34.5923,-58.4439,Villa Crespo,Villa Crespo
-34.5896,-58.4063,Recoleta,Recoleta
-34.6344,-58.4676,Flores,Flores
-34.559,-58.4458,Belgrano,Belgrano
-34.5801,-58.4531,Chacarita,Chacarita
-34.9105,-57.9561,La Plata,La Plata
-34.6095,-58.3851,Monserrat,Monserrat
-32.9458,-60.6596,Nuestra Señora de Lourdes,Nuestra Señora de Lourdes
-34.6296,-58.4522,Flores,Flores
-34.6265,-58.4566,Flores,Flores
-34.5985,-58.4485,Villa Crespo,Villa Crespo
-34.9207,-57.9662,La Plata,La Plata
-34.6334,-58.4739,Floresta,Floresta
-34.6729,-58.4811,Villa Lugano,Villa Lugano
-34.5916,-58.4011,Recoleta,Recoleta
-34.6341,-58.5231,Versalles,Versalles
-34.5694,-58.4877,Villa Urquiza,Villa Urquiza
-34.5808,-58.4121,Palermo,Palermo
-34.5824,-58.4319,Palermo,Palermo
-34.569,-58.4606,Belgrano,Belgrano
-34.5856,-58.4503,Chacarita,Chacarita
-34.5985,-58.4485,Villa Crespo,Villa Crespo
-34.5807,-58.4251,Palermo,Palermo
-34.6042,-58.4117,Balvanera,Balvanera
-34.5873,-58.4193,Palermo,Palermo
-34.6238,-58.4293,Caballito,Caballito
-34.5826,-58.4215,Palermo,Palermo
-34.6389,-58.367,La Boca,La Boca
-34.6198,-58.4613,Flores,Flores
-34.5849,-58.4115,Palermo,Palermo
-34.5976,-58.4036,Recoleta,Recoleta
-34.5838,-58.4109,Palermo,Palermo
-34.5947,-58.3973,Recoleta,Recoleta
-34.5974,-58.4471,Villa Crespo,Villa Crespo
-34.572,-58.4942,Villa Urquiza,Villa Urquiza
-34.5633,-58.4395,Palermo,Palermo
-34.5541,-58.4497,Belgrano,Belgrano
-34.5541,-58.4367,Belgrano,Belgrano
-34.5886,-58.4008,Recoleta,Recoleta
-34.5596,-58.456,Belgrano,Belgrano
-34.6039,-58.4322,Almagro,Almagro
-34.6318,-58.4682,Flores,Flores
-34.5796,-58.4823,Villa Urquiza,Villa Urquiza
-34.6009,-58.436,Villa Crespo,Villa Crespo
-34.5569,-58.4625,Belgrano,Belgrano
-34.6165,-58.4045,Balvanera,Balvanera
-34.5965,-58.5052,Villa Devoto,Villa Devoto
-34.5688,-58.4544,Colegiales,Colegiales
-34.6169,-58.4449,Caballito,Caballito
-34.5961,-58.4277,Villa Crespo,Villa Crespo
-34.5755,-58.4438,Colegiales,Colegiales
-34.5611,-58.4604,Belgrano,Belgrano
-34.6198,-58.4612,Flores,Flores
-34.5672,-58.4472,Palermo,Palermo
-34.5742,-58.4803,Villa Urquiza,Villa Urquiza
-34.6066,-58.4047,Balvanera,Balvanera
-34.9191,-57.951,La Plata,La Plata
-34.5598,-58.4641,Belgrano,Belgrano
-34.6329,-58.3753,Barracas,Barracas
-34.6037,-58.4464,Villa Crespo,Villa Crespo
-34.615,-58.3874,Monserrat,Monserrat
-34.9204,-57.9568,La Plata,La Plata
-34.59,-58.4224,Palermo,Palermo
-34.5481,-58.4713,Saavedra,Saavedra
-34.6014,-58.4301,Almagro,Almagro
-34.6374,-58.4454,Parque Chacabuco,Parque Chacabuco
-34.6044,-58.4518,Villa Crespo,Villa Crespo
-34.6105,-58.4016,Balvanera,Balvanera
-34.6513,-58.5083,Mataderos,Mataderos
-34.5793,-58.4558,Chacarita,Chacarita
-34.6417,-58.4038,Parque Patricios,Parque Patricios
-34.5973,-58.3704,Retiro,Retiro
-34.6376,-58.4459,Parque Chacabuco,Parque Chacabuco
-34.5627,-58.4422,Belgrano,Belgrano
-34.6427,-58.3679,La Boca,La Boca
-34.5838,-58.433,Palermo,Palermo
-34.5655,-58.4739,Coghlan,Coghlan
-34.5823,-58.4735,Villa Ortúzar,Villa Ortúzar
-34.5775,-58.4367,Palermo,Palermo
-34.5849,-58.4115,Palermo,Palermo
-34.6295,-58.4438,Parque Chacabuco,Parque Chacabuco
-34.6361,-58.5254,Liniers,Liniers
-34.5793,-58.4558,Chacarita,Chacarita
-34.5965,-58.3858,Retiro,Retiro
-34.6043,-58.4029,Balvanera,Balvanera
-34.6032,-58.5073,Villa Devoto,Villa Devoto
-34.6107,-58.4421,Caballito,Caballito
-34.5777,-58.4363,Palermo,Palermo
-34.5987,-58.4393,Villa Crespo,Villa Crespo
-34.584,-58.4418,Palermo,Palermo
-34.6161,-58.4439,Caballito,Caballito
-34.5977,-58.4093,Recoleta,Recoleta
-34.594,-58.4184,Palermo,Palermo
-34.5985,-58.4485,Villa Crespo,Villa Crespo
-34.5805,-58.4902,Villa Urquiza,Villa Urquiza
-34.926,-57.9552,La Plata,La Plata
-34.8889,-57.9664,Tolosa,Tolosa
-34.9288,-57.9296,La Plata,La Plata
-34.6356,-58.3964,Parque Patricios,Parque Patricios
-34.5882,-58.3863,Recoleta,Recoleta
-34.568,-58.434,Palermo,Palermo
-34.597,-58.3842,Retiro,Retiro
-34.632,-58.4661,Flores,Flores
-34.588,-58.3962,Recoleta,Recoleta
-34.6413,-58.5135,Liniers,Liniers
-34.6228,-58.4321,Caballito,Caballito
-34.5922,-58.4166,Palermo,Palermo
-34.5936,-58.3972,Recoleta,Recoleta
-34.5652,-58.4685,Belgrano,Belgrano
-34.9181,-57.9684,La Plata,La Plata
-34.6187,-58.4306,Caballito,Caballito
-34.5938,-58.428,Palermo,Palermo
-34.6016,-58.4341,Villa Crespo,Villa Crespo
-34.5484,-58.4724,Saavedra,Saavedra
-34.5626,-58.491,Saavedra,Saavedra
-34.6182,-58.4978,Monte Castro,Monte Castro
-34.5997,-58.3916,San Nicolás,San Nicolás
-34.6183,-58.5057,Monte Castro,Monte Castro
-34.6175,-58.3748,San Telmo,San Telmo
-34.6038,-58.3816,San Nicolás,San Nicolás
-34.6321,-58.4688,Flores,Flores
-34.6243,-58.5279,Villa Real,Villa Real
-34.6144,-58.5235,Villa Devoto,Villa Devoto
-34.6138,-58.4145,Almagro,Almagro
-34.6249,-58.3769,Constitución,Constitución
-34.656,-58.4874,Mataderos,Mataderos
-34.6244,-58.4153,Boedo,Boedo
-34.6405,-58.373,Barracas,Barracas
-34.637,-58.4174,Boedo,Boedo
-34.5443,-58.4794,Saavedra,Saavedra
-34.6293,-58.3707,Barracas,Barracas
-34.5972,-58.4202,Palermo,Palermo
-34.628,-58.4147,Boedo,Boedo
-34.6028,-58.4049,Balvanera,Balvanera
-34.6134,-58.3621,Puerto Madero,Puerto Madero
-34.5898,-58.4207,Palermo,Palermo
-34.5835,-58.4742,Parque Chas,Parque Chas
-34.6259,-58.4206,Boedo,Boedo
-34.5973,-58.4086,Recoleta,Recoleta
-34.5996,-58.4083,Balvanera,Balvanera
-34.6165,-58.5005,Monte Castro,Monte Castro
-34.5923,-58.4024,Recoleta,Recoleta
